DBCODE,ENTITY,SITECODE,PRECIP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,date,PRECIP_TOT_DAY,PRECIP_TOT_FLAG,EVENT_CODE
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/30/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/31/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/1/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/2/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/3/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/4/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/5/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/6/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/7/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/8/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/9/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/10/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/11/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/12/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/13/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/14/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/15/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/16/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/17/2010,3.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/18/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/19/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/20/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/21/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/22/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/23/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/24/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/25/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/26/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/27/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/28/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/29/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/30/2010,15,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/31/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/1/2010,10.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/2/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/3/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/4/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/5/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/6/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/7/2010,11.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/8/2010,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/9/2010,5.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/10/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/11/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/12/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/13/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/14/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/15/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/16/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/17/2010,4.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/18/2010,20.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/19/2010,64.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/20/2010,3.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/21/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/22/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/23/2010,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/24/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/25/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/26/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/27/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/28/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/29/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/30/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/1/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/2/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/3/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/4/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/5/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/6/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/7/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/8/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/9/2010,46.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/10/2010,7.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/11/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/12/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/13/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/14/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/15/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/16/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/17/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/18/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/19/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/20/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/21/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/22/2010,8.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/23/2010,32.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/24/2010,59.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/25/2010,47.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/26/2010,14.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/27/2010,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/28/2010,14.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/29/2010,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/30/2010,10.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/31/2010,7.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/1/2010,4.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/2/2010,7.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/3/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/4/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/5/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/6/2010,16,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/7/2010,25.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/8/2010,7.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/9/2010,35.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/10/2010,7.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/11/2010,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/12/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/13/2010,4.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/14/2010,9.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/15/2010,8.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/16/2010,4.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/17/2010,17.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/18/2010,26.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/19/2010,6.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/20/2010,2.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/21/2010,12.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/22/2010,44.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/23/2010,10.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/24/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/25/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/26/2010,24.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/27/2010,7.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/28/2010,3.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/29/2010,3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/30/2010,66.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/1/2010,24.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/2/2010,10.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/3/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/4/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/5/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/6/2010,8.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/7/2010,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/8/2010,14.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/9/2010,26.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/10/2010,16,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/11/2010,49.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/12/2010,27.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/13/2010,40.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/14/2010,49.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/15/2010,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/16/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/17/2010,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/18/2010,23.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/19/2010,10.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/20/2010,5.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/21/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/22/2010,2.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/23/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/24/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/25/2010,5.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/26/2010,21.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/27/2010,33,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/28/2010,80.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/29/2010,18.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/30/2010,3.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/31/2010,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/1/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/2/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/3/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/4/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/5/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/6/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/7/2011,9.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/8/2011,3.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/9/2011,5.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/10/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/11/2011,5.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/12/2011,12.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/13/2011,39.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/14/2011,8.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/15/2011,61,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/16/2011,88.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/17/2011,5.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/18/2011,25.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/19/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/20/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/21/2011,9.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/22/2011,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/23/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/24/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/25/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/26/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/27/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/28/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/29/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/30/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/31/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/1/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/2/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/3/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/4/2011,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/5/2011,6.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/6/2011,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/7/2011,13,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/8/2011,4.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/9/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/10/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/11/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/12/2011,9.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/13/2011,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/14/2011,30,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/15/2011,53.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/16/2011,10.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/17/2011,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/18/2011,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/19/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/20/2011,3.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/21/2011,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/22/2011,12.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/23/2011,16,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/24/2011,11.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/25/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/26/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/27/2011,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/28/2011,32.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/1/2011,3.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/2/2011,11.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/3/2011,10.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/4/2011,22.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/5/2011,7.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/6/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/7/2011,1.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/8/2011,38.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/9/2011,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/10/2011,43.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/11/2011,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/12/2011,5.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/13/2011,13.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/14/2011,3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/15/2011,33.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/16/2011,27.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/17/2011,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/18/2011,8.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/19/2011,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/20/2011,7.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/21/2011,10.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/22/2011,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/23/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/24/2011,4.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/25/2011,22.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/26/2011,23.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/27/2011,23.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/28/2011,8.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/29/2011,48.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/30/2011,5.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/31/2011,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/1/2011,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/2/2011,11.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/3/2011,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/4/2011,30.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/5/2011,8.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/6/2011,34.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/7/2011,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/8/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/9/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/10/2011,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/11/2011,13.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/12/2011,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/13/2011,8.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/14/2011,16.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/15/2011,40.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/16/2011,29,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/17/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/18/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/19/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/20/2011,1.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/21/2011,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/22/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/23/2011,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/24/2011,12.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/25/2011,31.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/26/2011,14.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/27/2011,4.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/28/2011,19.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/29/2011,14.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/30/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/1/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/2/2011,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/3/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/4/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/5/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/6/2011,7.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/7/2011,3.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/8/2011,7.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/9/2011,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/10/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/11/2011,12.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/12/2011,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/13/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/14/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/15/2011,7.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/16/2011,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/17/2011,4.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/18/2011,2.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/19/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/20/2011,3.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/21/2011,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/22/2011,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/23/2011,2.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/24/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/25/2011,19.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/26/2011,13.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/27/2011,39.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/28/2011,4.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/29/2011,2.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/30/2011,9.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/31/2011,9.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/1/2011,10.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/2/2011,2.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/3/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/4/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/5/2011,3.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/6/2011,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/7/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/8/2011,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/9/2011,0,A,NA
